id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes,satisfaction
90920,Female,Loyal Customer,44,Business travel,Eco,246,5,5,5,5,3,4,3,5,5,5,5,3,5,5,0,7,satisfied
83331,Male,Loyal Customer,34,Business travel,Business,2105,2,4,4,4,2,1,2,2,2,2,2,2,2,3,4,10,dissatisfied
44825,Male,Loyal Customer,47,Business travel,Business,2306,3,5,5,5,2,4,4,3,3,3,3,4,3,1,9,41,dissatisfied
47463,Female,Loyal Customer,63,Personal Travel,Eco,599,4,4,4,3,4,4,3,3,3,4,3,1,3,3,0,0,dissatisfied
31645,Female,Loyal Customer,42,Business travel,Eco,846,4,3,3,3,3,2,4,4,4,4,4,2,4,1,0,0,satisfied
31377,Female,disloyal Customer,30,Business travel,Eco Plus,977,4,4,4,3,4,4,4,4,2,1,5,2,4,4,0,0,satisfied
89664,Female,Loyal Customer,58,Business travel,Business,2843,1,3,3,3,3,3,4,1,1,1,1,3,1,1,0,0,dissatisfied
48423,Female,disloyal Customer,28,Business travel,Eco,948,4,4,4,4,5,4,5,5,5,1,4,1,5,5,92,91,satisfied
67368,Male,Loyal Customer,40,Business travel,Business,592,3,3,3,3,3,4,4,4,4,4,4,3,4,5,2,0,satisfied
57125,Female,Loyal Customer,35,Personal Travel,Eco,1222,3,3,3,1,1,3,1,1,1,5,3,1,2,1,100,91,dissatisfied
52379,Male,Loyal Customer,48,Personal Travel,Eco,451,3,3,3,2,5,3,5,5,3,1,2,2,2,5,0,0,dissatisfied
72914,Male,disloyal Customer,26,Business travel,Business,1089,4,4,4,2,2,4,2,2,3,2,5,4,4,2,0,0,dissatisfied
34786,Male,Loyal Customer,11,Personal Travel,Eco,209,2,5,0,4,2,0,2,2,1,5,2,4,5,2,17,18,dissatisfied
124726,Male,Loyal Customer,62,Personal Travel,Eco,399,2,4,2,2,5,2,5,5,3,2,4,4,4,5,0,11,dissatisfied
86045,Male,Loyal Customer,48,Personal Travel,Eco,447,3,4,0,3,3,0,3,3,3,2,4,2,3,3,8,6,dissatisfied
25741,Male,Loyal Customer,53,Business travel,Eco Plus,447,2,2,2,2,1,2,1,1,3,1,5,2,4,1,25,14,satisfied
22970,Female,Loyal Customer,25,Business travel,Business,2926,2,4,4,4,2,2,2,2,4,1,4,1,3,2,17,16,dissatisfied
38025,Female,Loyal Customer,33,Business travel,Business,3904,1,1,1,1,2,1,2,4,4,4,4,5,4,5,3,6,satisfied
25382,Female,Loyal Customer,22,Personal Travel,Eco,591,1,4,1,4,2,1,2,2,4,4,5,4,4,2,1,0,dissatisfied
42463,Male,Loyal Customer,25,Business travel,Eco Plus,926,4,3,3,3,4,4,3,4,5,4,4,5,3,4,0,0,satisfied
110494,Female,Loyal Customer,26,Personal Travel,Eco,798,1,4,1,1,4,1,4,4,5,2,2,2,4,4,0,0,dissatisfied
58688,Male,Loyal Customer,56,Business travel,Business,299,1,1,1,1,3,4,4,4,4,4,4,4,4,5,10,27,satisfied
103777,Male,Loyal Customer,54,Business travel,Business,2150,5,5,5,5,5,4,4,5,5,5,5,4,5,3,82,75,satisfied
63142,Female,Loyal Customer,10,Personal Travel,Business,447,3,5,3,1,1,3,3,1,4,2,4,5,4,1,0,0,dissatisfied
20845,Male,Loyal Customer,69,Personal Travel,Eco,357,3,1,3,3,4,3,4,4,1,2,2,2,3,4,0,8,dissatisfied
115056,Male,disloyal Customer,25,Business travel,Business,446,2,0,2,1,3,2,3,3,4,2,5,3,4,3,31,24,dissatisfied
7962,Male,Loyal Customer,15,Personal Travel,Eco,594,5,1,5,3,1,5,1,1,3,2,4,4,3,1,0,0,satisfied
104418,Female,Loyal Customer,37,Business travel,Business,1138,4,4,4,4,5,4,5,5,5,5,5,5,5,4,0,0,satisfied
129364,Male,disloyal Customer,22,Business travel,Eco,1389,4,4,4,4,5,4,5,5,4,5,4,5,5,5,1,0,satisfied
19330,Female,Loyal Customer,31,Business travel,Business,2290,4,4,4,4,4,4,4,4,2,2,4,2,3,4,9,0,dissatisfied
114403,Female,Loyal Customer,49,Business travel,Business,2763,1,1,1,1,4,4,5,5,5,5,5,4,5,3,30,33,satisfied
20422,Male,Loyal Customer,41,Business travel,Business,299,2,5,5,5,2,3,3,2,2,2,2,4,2,3,0,0,dissatisfied
2955,Female,Loyal Customer,48,Business travel,Business,1831,5,5,2,5,2,4,4,2,2,3,2,3,2,4,0,0,satisfied
3462,Male,Loyal Customer,62,Business travel,Eco Plus,315,3,1,1,1,3,3,3,3,2,5,3,2,4,3,0,7,dissatisfied
56933,Male,Loyal Customer,49,Business travel,Business,2454,2,5,5,5,2,2,2,3,1,3,2,2,2,2,2,20,dissatisfied
23014,Male,Loyal Customer,12,Business travel,Eco Plus,817,5,1,1,1,5,5,3,5,2,1,3,4,4,5,0,0,satisfied
41718,Female,Loyal Customer,61,Business travel,Eco Plus,1262,2,5,5,5,3,4,3,2,2,2,2,1,2,2,0,0,dissatisfied
75196,Female,Loyal Customer,53,Business travel,Business,1744,2,2,2,2,3,2,3,2,2,3,2,2,2,4,8,0,dissatisfied
10798,Male,Loyal Customer,43,Business travel,Business,1885,2,2,5,2,2,4,5,4,4,4,4,3,4,5,32,26,satisfied
129386,Female,Loyal Customer,10,Personal Travel,Eco,2454,2,5,2,3,5,2,1,5,3,5,3,4,4,5,0,0,dissatisfied
2991,Male,Loyal Customer,10,Personal Travel,Business,922,5,2,5,4,5,5,5,5,1,4,3,1,4,5,0,0,satisfied
129658,Female,disloyal Customer,24,Business travel,Eco,337,2,2,2,2,1,2,1,1,2,4,2,3,2,1,0,0,dissatisfied
95993,Female,Loyal Customer,51,Business travel,Business,1235,3,3,3,3,4,5,5,4,4,4,4,3,4,5,1,0,satisfied
62448,Male,Loyal Customer,20,Business travel,Business,1726,5,5,5,5,2,2,2,2,5,5,5,5,4,2,14,0,satisfied
99985,Female,Loyal Customer,55,Business travel,Business,2576,1,1,1,1,2,4,4,4,4,4,4,5,4,3,14,18,satisfied
58939,Male,Loyal Customer,42,Business travel,Business,888,2,2,2,2,3,5,5,5,5,5,5,3,5,3,3,0,satisfied
13654,Female,Loyal Customer,24,Business travel,Business,196,2,1,1,1,4,3,2,4,4,5,4,4,3,4,0,0,dissatisfied
117842,Female,Loyal Customer,53,Personal Travel,Eco Plus,328,3,3,3,2,3,4,5,3,3,3,5,5,3,1,0,0,dissatisfied
104206,Female,Loyal Customer,46,Business travel,Business,3220,1,1,1,1,5,4,5,5,5,5,5,4,5,5,32,28,satisfied
23477,Male,Loyal Customer,7,Personal Travel,Eco,576,2,5,2,1,1,2,1,1,3,2,5,4,4,1,0,9,dissatisfied
54396,Male,Loyal Customer,42,Business travel,Eco,305,4,2,2,2,5,4,5,5,5,1,3,3,4,5,2,0,satisfied
18106,Female,disloyal Customer,36,Business travel,Eco Plus,610,1,1,1,1,1,1,1,1,3,1,3,4,4,1,0,0,dissatisfied
91263,Female,Loyal Customer,12,Personal Travel,Eco,581,3,2,3,2,2,3,2,2,3,2,3,3,3,2,8,0,dissatisfied
89884,Male,Loyal Customer,27,Business travel,Business,1310,1,4,1,1,2,2,2,2,4,3,4,5,5,2,0,1,satisfied
86421,Male,Loyal Customer,26,Business travel,Business,762,3,5,5,5,3,3,3,3,4,5,2,2,2,3,0,7,dissatisfied
89918,Male,disloyal Customer,27,Business travel,Eco,1501,2,2,2,2,3,2,3,3,3,1,2,1,2,3,0,0,dissatisfied
112566,Female,Loyal Customer,9,Personal Travel,Business,602,2,4,2,1,2,2,2,2,5,3,4,4,5,2,7,2,dissatisfied
106764,Female,Loyal Customer,44,Personal Travel,Eco,837,2,2,2,3,4,4,4,4,4,2,4,4,4,1,23,15,dissatisfied
39116,Male,disloyal Customer,49,Business travel,Eco,190,2,4,2,4,1,2,1,1,1,3,4,1,4,1,0,0,dissatisfied
87153,Male,Loyal Customer,46,Business travel,Business,946,3,3,3,3,5,5,4,4,4,4,4,3,4,4,13,0,satisfied
110782,Female,Loyal Customer,67,Business travel,Business,2359,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0,satisfied
45560,Female,Loyal Customer,50,Business travel,Business,1199,5,5,5,5,2,5,2,4,4,4,4,3,4,2,29,27,satisfied
105483,Female,Loyal Customer,26,Business travel,Business,516,1,5,5,5,1,2,1,1,4,5,3,4,4,1,13,23,dissatisfied
22374,Female,Loyal Customer,37,Business travel,Business,208,3,4,4,4,3,3,4,2,2,3,3,4,2,2,0,0,dissatisfied
117024,Male,Loyal Customer,53,Business travel,Business,325,2,2,2,2,4,4,5,4,4,4,4,5,4,3,27,24,satisfied
12211,Male,Loyal Customer,18,Business travel,Business,2687,4,4,4,4,4,4,5,4,5,2,5,5,4,4,6,0,satisfied
48797,Male,disloyal Customer,50,Business travel,Business,421,1,1,1,2,3,1,3,3,3,5,4,4,5,3,0,0,dissatisfied
18963,Male,Loyal Customer,24,Business travel,Eco Plus,448,4,1,5,1,4,4,5,4,2,4,5,5,1,4,0,0,satisfied
99584,Female,Loyal Customer,49,Personal Travel,Eco,930,2,4,2,1,4,5,4,1,1,2,1,3,1,3,0,0,dissatisfied
15570,Female,disloyal Customer,37,Business travel,Eco,228,1,4,1,5,3,1,1,3,4,2,5,2,1,3,0,0,dissatisfied
6896,Female,disloyal Customer,23,Business travel,Eco,265,1,4,1,4,2,1,4,2,1,1,4,2,3,2,33,24,dissatisfied
44257,Female,Loyal Customer,33,Personal Travel,Eco,359,3,4,3,4,3,1,1,5,4,4,4,1,3,1,245,228,dissatisfied
98086,Male,Loyal Customer,25,Business travel,Business,2444,1,4,4,4,1,1,1,1,3,4,4,4,3,1,0,0,dissatisfied
64382,Male,Loyal Customer,47,Personal Travel,Eco,1158,2,4,2,1,5,2,5,5,2,3,3,4,2,5,0,10,dissatisfied
120057,Female,Loyal Customer,20,Personal Travel,Eco,237,1,5,0,2,1,0,4,1,5,2,4,4,5,1,0,0,dissatisfied
73224,Female,Loyal Customer,55,Business travel,Eco,946,3,1,1,1,5,3,4,3,3,3,3,2,3,4,0,0,dissatisfied
55437,Male,Loyal Customer,53,Business travel,Business,2136,1,1,1,1,5,5,5,4,4,4,4,4,4,5,14,0,satisfied
83781,Female,disloyal Customer,38,Business travel,Business,425,5,0,0,1,2,0,2,2,4,5,4,5,5,2,0,0,satisfied
124668,Male,Loyal Customer,52,Business travel,Business,2617,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,3,satisfied
87710,Female,Loyal Customer,11,Personal Travel,Eco,606,2,5,2,4,4,2,4,4,4,3,1,3,5,4,8,12,dissatisfied
76678,Female,Loyal Customer,19,Personal Travel,Eco,534,4,4,4,3,3,4,3,3,3,2,5,5,4,3,0,2,dissatisfied
68950,Male,Loyal Customer,60,Business travel,Business,3004,1,1,1,1,5,4,5,5,5,5,5,3,5,4,0,0,satisfied
111010,Male,Loyal Customer,57,Business travel,Business,319,5,5,5,5,2,5,5,5,5,5,5,3,5,4,6,38,satisfied
79039,Female,Loyal Customer,50,Business travel,Business,3654,2,4,4,4,1,3,3,2,2,2,2,1,2,3,0,0,dissatisfied
28629,Female,disloyal Customer,28,Business travel,Eco,2409,3,3,3,5,4,3,3,4,5,1,4,5,1,4,0,0,dissatisfied
20529,Female,Loyal Customer,42,Business travel,Eco,633,4,1,1,1,4,5,3,4,4,4,4,3,4,4,10,0,satisfied
94007,Female,Loyal Customer,48,Business travel,Business,2115,0,4,0,4,4,4,4,3,3,4,4,5,3,5,6,0,satisfied
122251,Female,disloyal Customer,36,Business travel,Eco,144,2,1,2,3,5,2,5,5,1,1,3,1,4,5,0,0,dissatisfied
128915,Male,Loyal Customer,43,Business travel,Business,2248,4,2,4,4,2,3,5,5,5,5,5,3,5,3,0,12,satisfied
29073,Female,Loyal Customer,61,Personal Travel,Eco,697,2,3,2,4,2,3,4,1,1,2,1,3,1,2,0,0,dissatisfied
35097,Female,Loyal Customer,20,Business travel,Business,3524,4,4,3,4,4,4,4,4,4,3,1,3,5,4,0,5,satisfied
41559,Female,Loyal Customer,23,Business travel,Business,1464,1,5,1,1,5,5,5,5,3,2,2,1,4,5,0,0,satisfied
81166,Male,Loyal Customer,41,Business travel,Business,3673,2,4,4,4,1,4,4,3,3,3,2,4,3,4,0,0,dissatisfied
98634,Male,Loyal Customer,31,Business travel,Business,873,2,1,1,1,2,2,2,2,1,3,3,2,4,2,0,6,dissatisfied
55655,Female,Loyal Customer,42,Business travel,Business,315,3,3,5,3,4,4,4,4,4,5,4,3,4,5,0,0,satisfied
77195,Female,Loyal Customer,51,Personal Travel,Eco,290,1,4,1,1,2,5,4,1,1,1,4,5,1,3,4,0,dissatisfied
69510,Female,Loyal Customer,23,Personal Travel,Eco,1746,1,4,0,3,3,0,3,3,1,1,2,2,3,3,2,0,dissatisfied
57213,Female,disloyal Customer,25,Business travel,Business,1514,4,0,4,5,2,4,2,2,3,3,4,3,4,2,0,0,satisfied
76508,Female,Loyal Customer,25,Business travel,Business,516,1,1,1,1,4,4,4,4,4,5,4,5,5,4,0,0,satisfied
341,Female,Loyal Customer,35,Personal Travel,Eco,821,1,5,1,3,3,1,2,3,4,4,5,3,4,3,0,6,dissatisfied
72037,Female,Loyal Customer,11,Personal Travel,Eco,3784,4,5,4,3,4,3,3,3,5,3,5,3,4,3,0,10,dissatisfied
33861,Male,Loyal Customer,18,Personal Travel,Eco,1562,1,5,0,3,4,0,4,4,5,5,2,3,2,4,49,39,dissatisfied
102371,Male,Loyal Customer,47,Business travel,Eco,223,5,2,2,2,5,5,5,5,1,5,5,1,3,5,0,0,satisfied
21962,Female,disloyal Customer,56,Business travel,Eco,448,2,0,2,3,1,2,1,1,4,4,5,5,3,1,0,1,dissatisfied
11256,Male,Loyal Customer,7,Personal Travel,Eco,247,2,1,2,3,4,2,4,4,4,1,3,4,3,4,0,0,dissatisfied
16569,Female,Loyal Customer,60,Business travel,Eco,1092,2,3,3,3,2,3,3,2,2,2,2,3,2,4,16,,dissatisfied
29372,Female,Loyal Customer,60,Business travel,Eco,2404,5,2,1,1,5,5,5,3,3,3,1,5,2,5,0,56,satisfied
70072,Female,Loyal Customer,56,Business travel,Business,550,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,0,satisfied
39519,Male,Loyal Customer,10,Personal Travel,Eco,852,5,4,5,1,2,5,2,2,3,3,4,3,4,2,0,0,satisfied
29383,Female,Loyal Customer,33,Business travel,Business,2676,1,1,3,3,2,1,1,2,1,4,4,1,2,1,9,16,dissatisfied
18294,Female,Loyal Customer,47,Personal Travel,Eco,640,2,5,2,4,5,4,4,1,1,2,1,3,1,5,0,0,dissatisfied
102973,Female,Loyal Customer,34,Personal Travel,Business,460,3,4,3,3,2,4,5,4,4,3,4,5,4,3,37,35,dissatisfied
91158,Male,Loyal Customer,45,Personal Travel,Eco,270,1,4,1,4,4,1,4,4,4,3,4,4,4,4,0,0,dissatisfied
99683,Female,Loyal Customer,49,Business travel,Business,442,3,3,3,3,3,5,4,4,4,4,4,5,4,3,7,11,satisfied
113455,Male,Loyal Customer,52,Business travel,Business,223,4,4,4,4,5,4,4,4,4,4,5,5,4,4,19,3,satisfied
113590,Male,disloyal Customer,37,Business travel,Eco,407,2,0,2,3,4,2,2,4,4,5,4,3,4,4,0,0,dissatisfied
40545,Male,Loyal Customer,45,Business travel,Eco,391,4,2,2,2,4,4,4,4,3,2,2,5,1,4,1,14,satisfied
95067,Male,Loyal Customer,56,Personal Travel,Eco,323,2,2,2,4,4,2,4,4,3,2,3,2,4,4,40,34,dissatisfied
125330,Female,disloyal Customer,44,Business travel,Business,599,1,1,1,5,4,1,4,4,3,2,5,5,4,4,0,0,dissatisfied
93308,Male,Loyal Customer,34,Business travel,Business,1733,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0,satisfied
115800,Female,disloyal Customer,23,Business travel,Eco,371,1,0,1,5,5,1,5,5,1,4,4,4,1,5,0,0,dissatisfied
69178,Male,Loyal Customer,69,Personal Travel,Eco,187,3,4,3,3,5,3,4,5,5,2,5,3,4,5,5,23,dissatisfied
123057,Male,Loyal Customer,42,Business travel,Eco,600,2,3,3,3,2,2,2,2,3,1,3,4,3,2,0,0,dissatisfied
35593,Male,Loyal Customer,77,Business travel,Eco Plus,1028,3,5,1,1,3,3,3,3,2,5,3,4,3,3,29,44,dissatisfied
79087,Female,Loyal Customer,60,Personal Travel,Eco,356,4,5,4,4,4,4,4,2,2,4,2,4,2,5,0,0,dissatisfied
108057,Female,Loyal Customer,52,Personal Travel,Eco,591,3,5,2,3,4,5,5,2,2,2,2,4,2,5,23,40,dissatisfied
19321,Male,Loyal Customer,23,Business travel,Business,1556,1,1,1,1,5,5,5,3,2,3,3,5,4,5,167,174,satisfied
23060,Male,disloyal Customer,28,Business travel,Eco,820,4,5,5,4,4,5,4,4,4,5,4,4,4,4,0,0,dissatisfied
115305,Female,Loyal Customer,45,Business travel,Business,308,4,2,2,2,5,3,3,4,4,4,4,1,4,3,34,25,dissatisfied
117272,Male,Loyal Customer,63,Personal Travel,Eco,370,2,2,2,4,1,2,1,1,3,4,4,4,3,1,12,8,dissatisfied
103067,Female,Loyal Customer,35,Business travel,Eco,460,5,2,2,2,5,5,5,5,4,2,1,2,5,5,0,0,satisfied
109380,Female,Loyal Customer,34,Business travel,Eco,1046,3,5,5,5,3,3,3,3,4,1,4,1,4,3,0,0,dissatisfied
2956,Female,disloyal Customer,27,Business travel,Business,835,2,2,2,2,2,2,2,2,3,4,5,5,5,2,15,11,dissatisfied
60119,Male,disloyal Customer,37,Business travel,Business,1050,1,1,1,2,3,1,3,3,5,5,5,3,5,3,0,0,dissatisfied
72934,Male,Loyal Customer,46,Business travel,Business,3033,4,4,4,4,4,4,4,3,2,5,5,4,5,4,243,244,satisfied
72790,Male,Loyal Customer,72,Business travel,Business,645,1,1,1,1,5,1,2,3,3,3,3,4,3,3,0,0,satisfied
54607,Male,Loyal Customer,28,Business travel,Business,1663,1,1,1,1,4,4,4,4,5,3,1,3,3,4,0,24,satisfied
45047,Female,Loyal Customer,53,Business travel,Eco,323,5,3,1,1,5,4,1,5,5,5,5,1,5,4,24,53,satisfied
67513,Female,disloyal Customer,28,Business travel,Business,1171,2,2,2,3,4,2,5,4,4,2,5,4,4,4,1,4,dissatisfied
95009,Female,Loyal Customer,26,Personal Travel,Eco,248,3,4,3,3,2,3,3,2,4,3,5,3,5,2,15,11,dissatisfied
107489,Female,disloyal Customer,24,Business travel,Business,711,2,4,2,4,5,2,5,5,3,4,3,1,3,5,0,0,dissatisfied
43323,Female,Loyal Customer,37,Business travel,Business,463,1,1,1,1,2,1,4,2,2,2,2,4,2,5,0,0,satisfied
122537,Male,disloyal Customer,37,Business travel,Business,500,1,2,2,1,5,2,5,5,5,3,5,5,4,5,4,16,dissatisfied
90073,Female,disloyal Customer,22,Business travel,Eco,1127,5,5,5,4,4,5,3,4,5,2,5,5,4,4,0,0,satisfied
42888,Male,Loyal Customer,36,Business travel,Eco,200,4,5,5,5,4,4,4,4,2,3,4,5,5,4,0,0,satisfied
109107,Male,Loyal Customer,24,Business travel,Business,781,3,3,3,3,5,5,5,5,5,5,5,4,5,5,14,4,satisfied
92311,Male,disloyal Customer,22,Business travel,Eco,1319,3,3,3,4,3,3,3,3,3,3,5,3,4,3,4,0,dissatisfied
80580,Female,Loyal Customer,61,Personal Travel,Eco,1747,4,0,4,1,5,5,5,2,2,4,2,3,2,4,0,0,dissatisfied
1483,Male,Loyal Customer,43,Business travel,Business,737,2,2,2,2,2,5,4,4,4,4,4,3,4,3,0,0,satisfied
100443,Female,Loyal Customer,46,Business travel,Business,1180,3,2,3,3,3,4,5,4,4,4,4,5,4,4,21,0,satisfied
65919,Male,Loyal Customer,79,Business travel,Business,3626,2,2,2,2,4,5,1,5,5,5,5,2,5,2,0,1,satisfied
86474,Male,disloyal Customer,22,Business travel,Eco,762,5,5,5,4,1,5,1,1,5,3,2,4,1,1,0,0,satisfied
64097,Female,Loyal Customer,41,Personal Travel,Eco,921,2,5,2,5,5,2,5,5,5,4,5,3,4,5,0,0,dissatisfied
106049,Female,Loyal Customer,12,Personal Travel,Eco,452,3,4,3,5,2,3,2,2,5,4,4,3,4,2,0,0,dissatisfied
72065,Female,Loyal Customer,23,Business travel,Business,2486,5,2,5,5,4,4,4,4,4,4,4,3,4,4,1,0,satisfied
45190,Male,disloyal Customer,29,Business travel,Eco,1443,2,2,2,3,2,1,1,3,1,5,3,1,3,1,187,186,dissatisfied
91795,Male,Loyal Customer,19,Personal Travel,Eco,588,2,3,2,3,1,2,1,1,3,2,4,4,4,1,3,1,dissatisfied
76809,Female,Loyal Customer,27,Personal Travel,Eco,689,2,5,2,2,2,2,2,2,4,5,4,3,4,2,111,110,dissatisfied
42415,Male,Loyal Customer,35,Business travel,Eco Plus,329,5,4,4,4,5,5,5,5,4,4,5,4,1,5,0,0,satisfied
68459,Female,Loyal Customer,56,Business travel,Business,1067,1,1,2,1,5,5,4,5,5,4,5,5,5,5,1,16,satisfied
124365,Male,Loyal Customer,50,Business travel,Business,3599,3,3,3,3,4,5,4,5,5,5,5,5,5,4,12,24,satisfied
22044,Male,Loyal Customer,38,Business travel,Business,3873,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0,satisfied
14057,Female,Loyal Customer,39,Business travel,Business,319,4,4,4,4,5,4,4,4,4,4,4,3,4,2,0,0,satisfied
113848,Male,Loyal Customer,52,Business travel,Business,1363,5,5,5,5,2,5,5,4,4,3,4,5,4,5,1,11,satisfied
1865,Female,Loyal Customer,41,Business travel,Business,3938,4,4,4,4,2,4,5,5,5,4,5,5,5,4,0,0,satisfied
128155,Male,Loyal Customer,55,Business travel,Business,1788,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
105927,Female,Loyal Customer,56,Business travel,Business,1491,3,3,3,3,4,4,4,3,4,5,5,4,4,4,258,247,satisfied
222,Female,Loyal Customer,44,Personal Travel,Eco,213,4,5,4,1,1,4,1,1,1,4,1,4,1,1,0,5,dissatisfied
92936,Female,Loyal Customer,31,Personal Travel,Eco,151,2,5,2,5,1,2,4,1,5,4,4,5,5,1,0,0,dissatisfied
35353,Female,Loyal Customer,25,Business travel,Business,3779,4,4,4,4,4,4,4,4,1,3,4,3,5,4,0,5,satisfied
86225,Female,disloyal Customer,36,Business travel,Eco,226,3,3,3,3,1,3,1,1,1,2,3,4,4,1,0,0,dissatisfied
64887,Male,disloyal Customer,23,Business travel,Eco,469,1,4,1,4,4,1,4,4,2,1,4,2,4,4,0,0,dissatisfied
64165,Male,Loyal Customer,33,Personal Travel,Eco,989,1,5,0,3,0,1,1,4,2,5,5,1,4,1,726,691,dissatisfied
83213,Female,Loyal Customer,26,Personal Travel,Eco Plus,1123,2,5,2,1,4,2,4,4,3,2,5,4,4,4,2,0,dissatisfied
122110,Female,Loyal Customer,65,Personal Travel,Eco,130,1,0,1,2,5,5,5,5,5,1,5,5,5,3,0,0,dissatisfied
61623,Male,Loyal Customer,42,Business travel,Eco,1346,4,5,5,5,5,4,5,5,1,5,3,3,4,5,0,0,dissatisfied
72396,Male,Loyal Customer,56,Business travel,Business,1766,2,2,2,2,4,5,4,4,4,4,4,5,4,5,56,65,satisfied
70312,Male,Loyal Customer,21,Personal Travel,Eco Plus,334,1,5,5,5,4,5,4,4,3,2,4,5,4,4,48,52,dissatisfied
9981,Female,Loyal Customer,10,Personal Travel,Eco,515,2,4,4,3,4,4,4,4,4,5,5,5,4,4,0,14,dissatisfied
120859,Female,disloyal Customer,21,Business travel,Eco,861,3,3,3,3,3,3,2,3,1,1,3,4,3,3,100,108,dissatisfied
55157,Male,Loyal Customer,13,Personal Travel,Eco,1608,3,5,4,1,2,4,2,2,4,1,4,4,4,2,2,0,dissatisfied
106109,Male,Loyal Customer,37,Business travel,Business,2077,2,1,1,1,1,4,3,2,2,2,2,4,2,4,37,27,dissatisfied
26752,Male,disloyal Customer,40,Business travel,Eco,859,2,2,2,1,2,2,2,2,4,4,1,3,1,2,9,18,dissatisfied
98476,Female,Loyal Customer,49,Personal Travel,Eco Plus,210,0,5,0,5,4,2,2,3,3,0,3,5,3,5,0,0,satisfied
74378,Male,disloyal Customer,41,Business travel,Business,1313,3,3,3,1,5,3,1,5,5,4,5,3,5,5,0,0,dissatisfied
78372,Male,disloyal Customer,23,Business travel,Eco,726,1,1,1,1,2,1,2,2,4,5,4,5,5,2,0,0,dissatisfied
101711,Female,Loyal Customer,23,Personal Travel,Eco,1624,3,3,3,1,2,3,2,2,4,4,5,3,4,2,45,35,dissatisfied
96505,Male,disloyal Customer,59,Business travel,Eco,302,1,1,1,4,1,1,1,1,2,3,3,3,3,1,38,38,dissatisfied
104428,Female,Loyal Customer,32,Business travel,Business,2841,5,5,5,5,4,4,4,4,5,2,5,4,5,4,3,1,satisfied
47516,Female,Loyal Customer,14,Personal Travel,Eco,599,1,4,1,3,3,1,3,3,4,5,3,2,4,3,86,88,dissatisfied
108550,Male,Loyal Customer,25,Personal Travel,Eco Plus,511,4,4,3,4,4,3,4,4,4,2,5,5,5,4,0,0,dissatisfied
45953,Female,Loyal Customer,21,Personal Travel,Eco,563,2,5,2,3,5,2,5,5,3,4,4,3,5,5,62,53,dissatisfied
98319,Female,Loyal Customer,25,Business travel,Business,1547,1,1,4,1,4,4,4,4,3,4,4,3,4,4,0,0,satisfied
76088,Female,Loyal Customer,48,Business travel,Eco,269,3,3,3,3,4,3,4,2,2,3,2,2,2,1,0,9,dissatisfied
14284,Male,Loyal Customer,33,Business travel,Business,2140,1,1,1,1,4,4,4,4,5,5,5,3,5,4,0,0,satisfied
28302,Male,Loyal Customer,58,Business travel,Business,2265,3,5,3,3,4,1,1,3,3,3,3,4,3,3,0,0,satisfied
71351,Female,Loyal Customer,41,Personal Travel,Eco Plus,1671,1,1,1,4,3,4,3,1,1,1,1,2,1,1,17,3,dissatisfied
87727,Male,Loyal Customer,61,Personal Travel,Eco Plus,606,2,5,2,3,4,2,4,4,3,5,5,3,4,4,0,2,dissatisfied
17136,Female,Loyal Customer,40,Personal Travel,Eco,423,3,5,3,1,5,3,3,5,5,4,5,5,4,5,0,0,dissatisfied
91208,Female,Loyal Customer,65,Personal Travel,Eco,270,4,0,4,1,1,5,5,5,5,4,5,3,5,1,0,0,dissatisfied
124112,Female,Loyal Customer,57,Business travel,Business,2568,3,3,3,3,5,5,4,3,3,3,3,4,3,5,0,0,satisfied
80730,Male,disloyal Customer,21,Business travel,Business,393,0,0,0,4,4,0,4,4,4,2,4,4,4,4,2,27,satisfied
49273,Female,Loyal Customer,48,Business travel,Eco,308,5,1,1,1,2,3,2,4,4,5,4,4,4,1,0,0,satisfied
115301,Female,Loyal Customer,41,Business travel,Business,1606,0,0,0,5,4,5,4,3,3,3,3,4,3,4,0,0,satisfied
38587,Male,Loyal Customer,28,Personal Travel,Eco Plus,2465,2,4,2,2,2,2,5,2,4,5,4,4,5,2,0,0,dissatisfied
87895,Male,Loyal Customer,60,Business travel,Business,515,1,1,1,1,4,4,4,4,4,4,4,4,4,3,11,31,satisfied
85512,Female,Loyal Customer,46,Business travel,Business,332,4,4,4,4,2,5,5,4,4,4,4,4,4,4,24,30,satisfied
33650,Female,Loyal Customer,9,Personal Travel,Eco,399,3,5,3,2,4,3,4,4,4,4,1,1,2,4,0,0,dissatisfied
39121,Female,Loyal Customer,52,Business travel,Business,3915,3,1,1,1,2,2,2,4,4,4,3,3,4,3,0,0,dissatisfied
